주차,아이템대분류,중분류,소분류,판매량,판매액,정상가환원매출,할인율(%)
200710,외의류,점퍼,다운점퍼,308,10595200,24911800,57.5
200710,외의류,점퍼,일반점퍼,4989,307362200,346186200,11.2
200710,외의류,점퍼,패딩점퍼,528,23185300,47270000,51.0
200710,외의류,코트,모직코트,162,9250600,18893600,51.0
200710,치마류,스커트,다이마루스커트,1328,35814000,37974400,5.7
200710,치마류,스커트,스커트짧은형,2876,102661600,109954800,6.6
200710,티셔츠류,긴팔티셔츠,무지긴팔티,7213,60437600,82408400,26.7
200710,티셔츠류,긴팔티셔츠,변형긴팔티,14653,279757500,307785400,9.1
200710,티셔츠류,나시형티셔츠,민소매티,12255,165494000,165774000,0.2
200710,티셔츠류,런닝형티셔츠,무지반팔티,2532,15192000,16180000,6.1
200710,티셔츠류,런닝형티셔츠,변형반팔티,12921,209399200,219391800,4.6
200710,티셔츠류,런닝형티셔츠,전사반팔티,43338,500565600,573813400,12.8
200710,티셔츠류,맨투맨,맨투맨무지,425,3825000,8895000,57.0
200710,티셔츠류,맨투맨,맨투맨변형,37653,1215046996,1355135400,10.3
200710,티셔츠류,반팔티셔츠,무지폴로티,970,6790000,12416000,45.3
200710,티셔츠류,반팔티셔츠,변형폴로티,1591,41416200,41401800,0.0
200710,패션잡화,가방,가방,223,9478000,9939400,4.6
200710,패션잡화,모자,모자,1294,23592700,23679200,0.4
200710,패션잡화,벨트,벨트,443,12704100,13397400,5.2
200710,패션잡화,양말,양말,1567,6138000,6138000,0.0
200710,패션잡화,"우비,우산",우산,1,7000,9800,28.6
200710,패션잡화,장갑,장갑,3,23700,47400,50.0
200710,패션잡화,패브릭잡화,목도리(머플러),85,721900,781000,7.6
200711,바지류,바지,다이마루바지,3807,100225700,104618600,4.2
200711,바지류,바지,반바지,133,4473400,4543400,1.5
200711,바지류,바지,변형바지,8185,354770600,392577800,9.6
200711,바지류,청바지,청바지,23640,815011200,1043646000,21.9
200711,셔츠류,남방,무지 셔츠,493,12719400,12719400,0.0
200711,셔츠류,남방,변형 셔츠,540,21856200,22494000,2.8
200711,셔츠류,남방,스트라이프,1321,33574400,38701800,13.2
200711,셔츠류,남방,체크,9244,273002700,277135200,1.5
200711,스웨터류,스웨터,기본스웨터,1731,40673500,48253800,15.7
200711,스웨터류,스웨터,풀오버스웨터,3983,136539100,154021400,11.4
200711,스웨터류,스웨터가디건,가디건,3111,128755900,144435800,10.9
200711,스웨터류,스웨터조끼,조끼,96,1900800,1900800,0.0
200711,신발,캔버스화,운동화,908,19939200,20914400,4.7
200711,액세서리,액세서리 기타,"와펜,브로찌류",22,347600,389600,10.8
200711,외의류,점퍼,다운점퍼,41,87800,1147600,92.3
200711,외의류,점퍼,일반점퍼,4286,266857100,292666800,8.8
200711,외의류,점퍼,패딩점퍼,186,8113200,15561600,47.9
200711,외의류,코트,모직코트,31,1887400,3774800,50.0
200711,치마류,스커트,다이마루스커트,996,28610400,29112800,1.7
200711,치마류,스커트,스커트짧은형,3418,124332600,131512400,5.5
200711,치마류,원피스,우븐나시원피스,-4,-120000,-239200,49.8
200711,치마류,원피스,원피스(니트),6,90000,178800,49.7
200711,티셔츠류,긴팔티셔츠,무지긴팔티,7474,65432600,86424200,24.3
200711,티셔츠류,긴팔티셔츠,변형긴팔티,16651,317440300,344415800,7.8
200711,티셔츠류,나시형티셔츠,민소매티,14992,200795800,204149600,1.6
200711,티셔츠류,런닝형티셔츠,무지반팔티,3856,23136000,23865600,3.1
200711,티셔츠류,런닝형티셔츠,변형반팔티,23966,395698400,405740800,2.5
200711,티셔츠류,런닝형티셔츠,전사반팔티,58402,620409000,741349600,16.3
200711,티셔츠류,맨투맨,맨투맨무지,66,594000,1426800,58.4
200711,티셔츠류,맨투맨,맨투맨변형,38220,1233251900,1372508000,10.1
200711,티셔츠류,반팔티셔츠,무지폴로티,334,2338000,4275200,45.3
200711,티셔츠류,반팔티셔츠,변형폴로티,2138,55832400,55832400,0.0
200711,패션잡화,가방,가방,262,10854300,11321600,4.1
200711,패션잡화,모자,모자,1462,27601000,27641600,0.1
200711,패션잡화,벨트,벨트,549,17417800,17626200,1.2
200711,패션잡화,양말,양말,1760,7010800,7010800,0.0
200711,패션잡화,장갑,장갑,18,242800,292400,17.0
200711,패션잡화,패브릭잡화,목도리(머플러),95,718600,763000,5.8
200712,바지류,바지,다이마루바지,4843,107977100,123769400,12.8
200712,바지류,바지,마바지,0,0,0,
200712,바지류,바지,반바지,248,8530600,9930800,14.1
200712,바지류,바지,변형바지,8860,387352800,428938800,9.7
200712,바지류,청바지,청바지,23769,770572400,1034224200,25.5
200712,셔츠류,남방,나시,34,420000,801200,47.6
200712,셔츠류,남방,무지 셔츠,236,9312000,7312800,-27.3
200712,셔츠류,남방,변형 셔츠,1038,26977000,32594400,17.2
200712,셔츠류,남방,스트라이프,1594,41851200,46929200,10.8
200712,셔츠류,남방,체크,9123,266383400,270649400,1.6
200712,스웨터류,스웨터,기본스웨터,2293,45733500,57891400,21.0
200712,스웨터류,스웨터,풀오버스웨터,3582,122366300,136847600,10.6
200712,스웨터류,스웨터가디건,가디건,2737,114850600,126850600,9.5
200712,스웨터류,스웨터조끼,조끼,66,1306800,1306800,0.0
200712,스포츠웨어류,수영복,수영복,8,136000,238400,43.0
200712,신발,슬리퍼,슬리퍼(신발류),-10,-226000,-338000,33.1
200712,신발,캔버스화,운동화,939,19182000,20502200,6.4
200712,실내복,라운지웨어,여성라운지세트,-2,74800,-51600,245.0
200712,액세서리,액세서리 기타,"와펜,브로찌류",48,749400,792400,5.4
200712,여성언더웨어,여성런닝,여성런닝,-12,-60000,-153600,60.9
200712,여성언더웨어,여성팬티,삼각팬티,66,274800,514800,46.6
200712,외의류,점퍼,"가죽점퍼,무스탕",12,468000,1149600,59.3
200712,외의류,점퍼,다운점퍼,56,-122400,1151200,110.6
200712,외의류,점퍼,일반점퍼,3803,231330000,251541400,8.0
200712,외의류,점퍼,패딩점퍼,223,10217600,19706600,48.2
200712,외의류,코트,모직코트,26,1209600,2703600,55.3
200712,치마류,스커트,다이마루스커트,905,24834200,26209000,5.2
200712,치마류,스커트,스커트짧은형,3313,119183800,129041400,7.6
200712,치마류,원피스,우븐나시원피스,0,0,0,
200712,치마류,원피스,원피스(니트),16,220000,440800,50.1
200712,티셔츠류,긴팔티셔츠,무지긴팔티,6002,59738700,71563600,16.5
200712,티셔츠류,긴팔티셔츠,변형긴팔티,14342,287473200,303043600,5.1
200712,티셔츠류,나시형티셔츠,민소매티,17024,218700200,225849200,3.2
200712,티셔츠류,런닝형티셔츠,무지반팔티,4298,25761600,26897600,4.2
200712,티셔츠류,런닝형티셔츠,변형반팔티,27470,464970200,476023000,2.3
200712,티셔츠류,런닝형티셔츠,전사반팔티,63539,607676200,769574200,21.0
200712,티셔츠류,맨투맨,맨투맨무지,-471,-4239000,-12565800,66.3
200712,티셔츠류,맨투맨,맨투맨변형,40619,1229324100,1416378200,13.2
200712,티셔츠류,반팔티셔츠,무지폴로티,3124,21804000,39987200,45.5
200712,티셔츠류,반팔티셔츠,변형폴로티,2862,65482400,69471600,5.7
200712,패션잡화,가방,가방,243,9195000,9873400,6.9
200712,패션잡화,모자,모자,1441,26306700,26461800,0.6
200712,패션잡화,벨트,벨트,470,12843300,14056000,8.6
200712,패션잡화,양말,양말,1497,6593000,6593000,0.0
200712,패션잡화,"우비,우산",우산,1,7000,9800,28.6
200712,패션잡화,패브릭잡화,목도리(머플러),182,1799600,2355600,23.6
200713,남성언더웨어,남성팬티,남성삼각,-63,-617400,-617400,0.0
200713,바지류,바지,다이마루바지,5291,103296500,136197800,24.2
200713,바지류,바지,마바지,5,25000,79000,68.4
200713,바지류,바지,반바지,2094,35035200,40289600,13.0
200713,바지류,바지,변형바지,8692,352833604,420734600,16.1
200713,바지류,청바지,청바지,19318,683461900,865522400,21.0
200713,셔츠류,남방,나시,-85,-960000,-1887000,49.1
200713,셔츠류,남방,무지 셔츠,310,7808400,7926000,1.5
200713,셔츠류,남방,변형 셔츠,740,16641100,21656000,23.2
200713,셔츠류,남방,스트라이프,2070,56238300,62730000,10.3
200713,셔츠류,남방,체크,9281,245127200,270597800,9.4
200713,스웨터류,스웨터,기본스웨터,2606,46815600,65358800,28.4
200713,스웨터류,스웨터,풀오버스웨터,4626,118438821,163774800,27.7
200713,스웨터류,스웨터가디건,가디건,3253,122502010,143833400,14.8
200713,스웨터류,스웨터조끼,조끼,102,2019600,2019600,0.0
200713,스포츠웨어류,수영복,수영복,4,110000,179200,38.6
200713,신발,슬리퍼,슬리퍼(신발류),9,63000,250200,74.8
200713,신발,캔버스화,운동화,1031,20633200,23059800,10.5
200713,액세서리,액세서리 기타,"와펜,브로찌류",26,346900,540500,35.8
200713,여성언더웨어,여성런닝,여성런닝,194,1157200,2483200,53.4
200713,여성언더웨어,여성팬티,삼각팬티,-46,-199600,-358800,44.4
200713,외의류,점퍼,"가죽점퍼,무스탕",6,234000,948000,75.3
200713,외의류,점퍼,다운점퍼,14,972600,1874400,48.1
200713,외의류,점퍼,일반점퍼,3683,183119118,248943400,26.4
200713,외의류,점퍼,패딩점퍼,164,7061200,14133200,50.0
200713,외의류,코트,모직코트,-2,129000,258000,50.0
200713,치마류,스커트,다이마루스커트,1232,25662200,34501600,25.6
200713,치마류,스커트,스커트짧은형,3350,120029800,132262000,9.2
200713,치마류,원피스,우븐나시원피스,160,8087200,8008000,-1.0
200713,치마류,원피스,원피스(니트),56,840000,1668800,49.7
200713,티셔츠류,긴팔티셔츠,무지긴팔티,5754,51273800,65302200,21.5
200713,티셔츠류,긴팔티셔츠,변형긴팔티,13516,248062308,283984800,12.6
200713,티셔츠류,나시형티셔츠,민소매티,18896,229270400,246319800,6.9
200713,티셔츠류,런닝형티셔츠,무지반팔티,4199,25194000,26486000,4.9
200713,티셔츠류,런닝형티셔츠,변형반팔티,28761,478354200,502626800,4.8
200713,티셔츠류,런닝형티셔츠,전사반팔티,70387,681030000,857747600,20.6
200713,티셔츠류,맨투맨,맨투맨변형,37040,1080341000,1288260000,16.1
200713,티셔츠류,반팔티셔츠,무지폴로티,3826,33434800,51240800,34.7
200713,티셔츠류,반팔티셔츠,변형폴로티,5589,123294800,124302200,0.8
200713,패션잡화,가방,가방,223,8675900,8465400,-2.5
200713,패션잡화,모자,모자,1327,24574400,24886600,1.3
200713,패션잡화,벨트,벨트,558,15332800,16900400,9.3
200713,패션잡화,양말,양말,1721,7522800,7522800,0.0
200713,패션잡화,"우비,우산",우산,-1,-7000,-9800,28.6
200713,패션잡화,장갑,장갑,3,33600,137400,75.5
200713,패션잡화,패브릭잡화,목도리(머플러),182,1602000,2007600,20.2
200714,바지류,바지,다이마루바지,5570,104481012,142216000,26.5
200714,바지류,바지,반바지,5709,84495800,85660200,1.4
200714,바지류,바지,변형바지,8966,401075506,441919600,9.2
200714,바지류,청바지,청바지,16500,652020100,754284000,13.6
200714,셔츠류,남방,나시,174,2610000,5185200,49.7
200714,셔츠류,남방,무지 셔츠,444,11170800,11347200,1.6
200714,셔츠류,남방,변형 셔츠,332,10892900,12709600,14.3
200714,셔츠류,남방,스트라이프,1945,52521500,58251000,9.8
200714,셔츠류,남방,체크,8760,222515900,251924000,11.7
200714,스웨터류,스웨터,기본스웨터,2182,40963800,54183600,24.4
200714,스웨터류,스웨터,풀오버스웨터,3202,97776400,122813600,20.4
200714,스웨터류,스웨터가디건,가디건,2672,102316654,119495600,14.4
200714,스웨터류,스웨터조끼,조끼,102,2019600,2019600,0.0
200714,스포츠웨어류,수영복,수영복,2,60000,99600,39.8
200714,신발,캔버스화,운동화,1188,25095200,25682400,2.3
200714,액세서리,액세서리 기타,"와펜,브로찌류",41,763500,781800,2.3
200714,외의류,점퍼,다운점퍼,0,0,0,
200714,외의류,점퍼,일반점퍼,2721,139090820,184575800,24.6
200714,외의류,점퍼,패딩점퍼,34,1259200,2997200,58.0
200714,외의류,코트,모직코트,0,0,0,
200714,치마류,스커트,다이마루스커트,825,19776000,22641000,12.7
200714,치마류,스커트,스커트짧은형,3143,116513800,125699400,7.3
200714,치마류,원피스,우븐나시원피스,248,12350400,12350400,0.0
200714,치마류,원피스,원피스(니트),48,720000,1430400,49.7
200714,티셔츠류,긴팔티셔츠,무지긴팔티,4281,42028800,50584800,16.9
200714,티셔츠류,긴팔티셔츠,변형긴팔티,13527,254676524,286769600,11.2
200714,티셔츠류,나시형티셔츠,민소매티,21848,247794200,281003400,11.8
200714,티셔츠류,런닝형티셔츠,무지반팔티,3656,21936000,21981600,0.2
200714,티셔츠류,런닝형티셔츠,변형반팔티,28865,475576500,505135000,5.9
200714,티셔츠류,런닝형티셔츠,전사반팔티,68525,675283000,837052000,19.3
200714,티셔츠류,맨투맨,맨투맨변형,34120,1073655000,1207774000,11.1
200714,티셔츠류,반팔티셔츠,무지폴로티,5178,60850800,74666400,18.5
200714,티셔츠류,반팔티셔츠,변형폴로티,9278,201566400,207184400,2.7
200714,패션잡화,가방,가방,238,9542600,10040400,5.0
200714,패션잡화,모자,모자,1143,21199900,21223400,0.1
200714,패션잡화,벨트,벨트,506,14581200,15270800,4.5
200714,패션잡화,양말,양말,1937,8300400,8322000,0.3
200714,패션잡화,"우비,우산",우산,1,7000,9800,28.6
200714,패션잡화,패브릭잡화,목도리(머플러),105,1113000,1113000,0.0
200715,바지류,바지,다이마루바지,5897,128360724,157412600,18.5
200715,바지류,바지,반바지,11639,212224000,212864200,0.3
200715,바지류,바지,변형바지,8596,375352810,417360800,10.1
200715,바지류,청바지,청바지,14470,584145600,673596000,13.3
200715,셔츠류,남방,나시,176,2640000,5212800,49.4
200715,셔츠류,남방,무지 셔츠,290,7482000,7482000,0.0
200715,셔츠류,남방,변형 셔츠,257,8413200,9810600,14.2
200715,셔츠류,남방,스트라이프,2187,61643700,65840600,6.4
200715,셔츠류,남방,체크,10883,190900000,320853400,40.5
200715,스웨터류,스웨터,기본스웨터,1756,33626100,43998800,23.6
200715,스웨터류,스웨터,풀오버스웨터,2044,65639906,79341200,17.3
200715,스웨터류,스웨터가디건,가디건,2418,92601920,106236400,12.8
200715,스웨터류,스웨터조끼,조끼,66,1306800,1306800,0.0
200715,신발,슬리퍼,슬리퍼(신발류),12,120000,189600,36.7
200715,신발,캔버스화,운동화,1053,22435200,22899400,2.0
200715,액세서리,액세서리 기타,"와펜,브로찌류",51,945100,954800,1.0
200715,외의류,점퍼,다운점퍼,10,349000,698000,50.0
200715,외의류,점퍼,일반점퍼,1832,89610500,121953600,26.5
200715,외의류,점퍼,패딩점퍼,-4,-91600,-183200,50.0
200715,외의류,코트,모직코트,2,95800,191600,50.0
200715,치마류,스커트,다이마루스커트,1184,27602400,32207200,14.3
200715,치마류,스커트,스커트짧은형,3465,125755000,137879000,8.8
200715,치마류,원피스,우븐나시원피스,232,11553600,11553600,0.0
200715,치마류,원피스,원피스(니트),72,1080000,2217600,51.3
200715,티셔츠류,긴팔티셔츠,무지긴팔티,5267,45398800,59011600,23.1
200715,티셔츠류,긴팔티셔츠,변형긴팔티,13982,211109592,303163600,30.4
200715,티셔츠류,나시형티셔츠,민소매티,22835,261568800,295561000,11.5
200715,티셔츠류,런닝형티셔츠,무지반팔티,4712,28267600,28500000,0.8
200715,티셔츠류,런닝형티셔츠,변형반팔티,36899,596511900,645082200,7.5
200715,티셔츠류,런닝형티셔츠,전사반팔티,91234,754433000,1071766200,29.6
200715,티셔츠류,맨투맨,맨투맨변형,28020,801062500,1003308000,20.2
200715,티셔츠류,반팔티셔츠,무지폴로티,8964,111482400,131353200,15.1
200715,티셔츠류,반팔티셔츠,변형폴로티,10813,243335200,247385400,1.6
200715,패션잡화,가방,가방,195,7583800,8075000,6.1
200715,패션잡화,모자,모자,1172,21984600,22047600,0.3
200715,패션잡화,벨트,벨트,517,13527100,15264600,11.4
200715,패션잡화,양말,양말,1754,7844600,7844600,0.0
200715,패션잡화,"우비,우산",우산,1,7000,9800,28.6
200715,패션잡화,장갑,장갑,0,-29800,0,
200715,패션잡화,패브릭잡화,목도리(머플러),137,1405700,1380600,-1.8
200716,바지류,바지,다이마루바지,5271,124667700,142393800,12.4
200716,바지류,바지,반바지,13227,251315800,250600600,-0.3
200716,바지류,바지,변형바지,8206,362889006,399209600,9.1
200716,바지류,청바지,청바지,11451,466225400,532269800,12.4
200716,셔츠류,남방,나시,224,4279200,6787200,37.0
200716,셔츠류,남방,무지 셔츠,255,6579000,6579000,0.0
200716,셔츠류,남방,변형 셔츠,804,28793100,30375200,5.2
200716,셔츠류,남방,스트라이프,1328,38937400,40262400,3.3
200716,셔츠류,남방,체크,9504,149755800,283467200,47.2
200716,스웨터류,스웨터,기본스웨터,1324,27845700,37415200,25.6
200716,스웨터류,스웨터,풀오버스웨터,1543,44996700,59725400,24.7
200716,스웨터류,스웨터가디건,가디건,1500,53737930,64660000,16.9
200716,스웨터류,스웨터조끼,조끼,48,950400,950400,0.0
200716,신발,캔버스화,운동화,824,17722400,18171200,2.5
